Alligator mississippiensis,1077894,1077893,Amphibian and Reptile
Oplurus cuvieri,1076903,1076902,Amphibian and Reptile
Petrosaurus thalassinus,1076905,1076904,Amphibian and Reptile
Phrynosoma cornutum,1076907,1076906,"Amphibian and Reptile,Parasite"
Phrynosoma douglasii,1076909,1076906,Amphibian and Reptile
Phrynosoma douglassi brevirostre,1076910,1076909,""
Phrynosoma douglassi ornatissimum,1076912,1076909,""
Phrynosoma douglassi douglassi,1125578,1076909,""
Phrynosoma hernandesi,1076911,1076906,Amphibian and Reptile
Phrynosoma orbiculare,1076913,1076906,""
Phrynosoma orbiculare orbiculare,1076914,1076913,Amphibian and Reptile
Phrynosoma solare,1076915,1076906,Amphibian and Reptile
Phrynosoma coronatum,1169467,1076906,Amphibian and Reptile
Phrynosoma coronatum frontale,1169468,1169467,""
Plica umbra,1076917,1076916,""
Plica umbra umbra,1076918,1076917,Amphibian and Reptile
Plica plica,1195689,1076917,Parasite
Polychrus gutturosus,1076920,1076919,""
Polychrus gutturosus spurrellii,1076921,1076920,Amphibian and Reptile
Polychrus marmoratus,1076922,1076919,Amphibian and Reptile
Sauromalus obesus,1076924,1076923,Amphibian and Reptile
Sceloporus graciosus,1076928,1076925,""
Sceloporus jarrovi,1076929,1076925,Amphibian and Reptile
Sceloporus magister,1076930,1076925,Amphibian and Reptile
Sceloporus merriami,1076931,1076925,Amphibian and Reptile
Sceloporus merriami annulatus,1076932,1076931,Amphibian and Reptile
Sceloporus merriami longipunctatus,1076933,1076931,""
Sceloporus mucronatus,1076934,1076925,""
Sceloporus occidentalis,1076935,1076925,Amphibian and Reptile
Sceloporus occidentalis biseriatus,1169269,1076935,Amphibian and Reptile
Sceloporus olivaceus,1076936,1076925,Amphibian and Reptile
Sceloporus orcutti,1076937,1076925,Amphibian and Reptile
Sceloporus poinsetti,1076938,1076925,Amphibian and Reptile
Sceloporus scalaris,1076939,1076925,Amphibian and Reptile
Sceloporus undulatus,1076940,1076925,Amphibian and Reptile
Sceloporus undulatus consobrinus,1076941,1076940,""
Sceloporus undulatus hyacinthinus,1076942,1076940,Amphibian and Reptile
Sceloporus undulatus undulatus,1076943,1076940,Amphibian and Reptile
Sceloporus undulatus garmani,1076944,1076940,""
Sceloporus virgatus,1076945,1076925,Amphibian and Reptile
Sceloporus clarki,1076926,1076925,Amphibian and Reptile
Sceloporus serrifer,1169802,1076925,""
Sceloporus serrifer cyanogenys,1076927,1169802,Amphibian and Reptile
Iguana iguana,1076887,1076886,"Amphibian and Reptile,Parasite"
Iguana iguana iguana,1076888,1076887,""
Iguana iguana rhinolopha,1076889,1076887,""
Laemanctus serratus,1076891,1076890,Amphibian and Reptile
Leiocephalus stictigaster,1076898,1076892,""
Leiocephalus stictigaster celeustes,1076899,1076898,Amphibian and Reptile
Leiocephalus stictigaster gibarensis,1076900,1076898,Amphibian and Reptile
Leiocephalus stictigaster naranjoi,1076901,1076898,Amphibian and Reptile
Leiocephalus carinatus,1076893,1076892,Amphibian and Reptile
Leiocephalus carinatus hodsdoni,1076894,1076893,Amphibian and Reptile
Leiocephalus macropus,1076895,1076892,""
Leiocephalus macropus asbolomus,1076896,1076895,Amphibian and Reptile
Leiocephalus macropus phylax,1076897,1076895,Amphibian and Reptile
Parasauromalus olseni,1170859,1170858,Fossil Vertebrate
Gambelia wislizeni,1076870,1169313,Amphibian and Reptile
Ameiva ameiva,1077103,1077102,Amphibian and Reptile
Ameiva ameiva melanocephala,1077104,1077103,Amphibian and Reptile
Ameiva ameiva tobagana,1077105,1077103,Amphibian and Reptile
Ameiva auberi,1077106,1077102,""
Ameiva auberi atrothorax,1077107,1077106,Amphibian and Reptile
Ameiva auberi garridoi,1077108,1077106,Amphibian and Reptile
Ameiva auberi marcida,1077109,1077106,Amphibian and Reptile
Ameiva dorsalis,1077110,1077102,Amphibian and Reptile
Ameiva edracantha,1077111,1077102,Amphibian and Reptile
Ameiva erythrocephala,1077112,1077102,Amphibian and Reptile
Ameiva festiva,1077113,1077102,Amphibian and Reptile
Ameiva exsul,1077114,1077102,Amphibian and Reptile
Ameiva undulata,1166024,1077102,Amphibian and Reptile
Gymnophthalmus multiscutatus,1077137,1077136,Amphibian and Reptile
Tupinambis teguixin,1077139,1077138,Amphibian and Reptile
Tupinambis teguixin nigropunctatus,1077140,1077139,Amphibian and Reptile
Dracaena guianensis,1077142,1077141,Amphibian and Reptile
Anadia ocellata,1077116,1077115,Amphibian and Reptile
Cnemidophorus lemniscatus,1077124,1077117,Amphibian and Reptile
Cnemidophorus angusticeps,1077125,1077117,""
Cnemidophorus angusticeps petenensis,1077126,1077125,Amphibian and Reptile
Cnemidophorus exsanguis,1077127,1077117,Amphibian and Reptile
Cnemidophorus sacki,1077128,1077117,Amphibian and Reptile
Cnemidophorus sacki gularis,1077129,1077128,Amphibian and Reptile
Cnemidophorus sexlineatus,1077130,1077117,Amphibian and Reptile
Cnemidophorus tigris,1077131,1077117,Amphibian and Reptile
Cnemidophorus tigris septentrionalis,1077132,1077131,Amphibian and Reptile
Cnemidophorus tigris maximus,1171003,1077131,Amphibian and Reptile
Cnemidophorus uniparens,1077133,1077117,Amphibian and Reptile
Cnemidophorus guttatus,1077134,1077117,""
Cnemidophorus guttatus immutabilis,1077135,1077134,""
Cnemidophorus lacertoides,1077118,1077117,Amphibian and Reptile
Cnemidophorus tesselatus,1077119,1077117,Amphibian and Reptile
Cnemidophorus hyperythrus,1077120,1077117,Amphibian and Reptile
Cnemidophorus hyperythrus beldingi,1169268,1077120,Amphibian and Reptile
Cnemidophorus burti,1077121,1077117,""
Cnemidophorus burti stictogrammus,1077122,1077121,""
Cnemidophorus burti immutabilis,1077123,1077121,Amphibian and Reptile
Chamops segnis,1164053,1164052,Fossil Vertebrate
Callopistes maculatus,1168867,1168866,Amphibian and Reptile
Tretioscincus bifasciatus,1168878,1168877,""
Tretioscincus bifasciatus kugleri,1168879,1168878,Amphibian and Reptile
Eremias guttulata,1077145,1077144,Amphibian and Reptile
Eremias velox,1077146,1077144,Amphibian and Reptile
Lacerta agilis,1077148,1077147,Amphibian and Reptile
Lacerta agilis brevicaudatus,1077149,1077148,Amphibian and Reptile
Lacerta viridis,1077151,1077147,Amphibian and Reptile
Lacerta viridis viridis,1077152,1077151,Amphibian and Reptile
Lacerta vivipara,1077153,1077147,Amphibian and Reptile
Lacerta lepida,1077154,1077147,Amphibian and Reptile
Ophisops elegans,1077156,1077155,Amphibian and Reptile
Poromera fordi,1077158,1077157,Amphibian and Reptile
Podarcis hispanica,1077150,1169442,Amphibian and Reptile
Takydromus sexlineatus,1166518,1166517,Parasite
Cordylosaurus subtessellatus,1077178,1077177,Amphibian and Reptile
Gerrhosaurus flavigularis,1077180,1077179,Amphibian and Reptile
Gerrhosaurus major,1077181,1077179,Amphibian and Reptile
Tetradactylus seps,1077183,1077182,""
Tetradactylus seps seps,1077184,1077183,Amphibian and Reptile
Platysaurus intermedius,1077172,1077171,Amphibian and Reptile
Pseudocordylus microlepidotus,1077174,1077173,Amphibian and Reptile
Pseudocordylus microlepidotus namaquensis,1077175,1077174,Amphibian and Reptile
Chamaesaura anguina,1077162,1077161,Amphibian and Reptile
Chamaesaura anguina tenuior,1077163,1077162,Amphibian and Reptile
Cordylus warreni,1077169,1077164,Amphibian and Reptile
Cordylus warreni depressus,1077170,1077169,Amphibian and Reptile
Cordylus cataphractus,1077165,1077164,Amphibian and Reptile
Cordylus cordylus,1077166,1077164,""
Cordylus cordylus cordylus,1077167,1077166,Amphibian and Reptile
Cordylus jordani,1077168,1077164,Amphibian and Reptile
Acontias meleagris,1077269,1077268,Amphibian and Reptile
Feylinia elegans,1077272,1077271,""
Feylinia elegans grandisquamus,1077273,1077272,Amphibian and Reptile
Feylinia elegans elegans,1077274,1077272,Amphibian and Reptile
Feylinia currori,1077275,1077271,Amphibian and Reptile
Eumeces egregius,1077188,1077187,Amphibian and Reptile
Eumeces egregius similis,1077189,1077188,Amphibian and Reptile
Eumeces tetragrammus,1077190,1077187,Amphibian and Reptile
Eumeces tetragrammus brevilineatus,1169339,1077190,""
Eumeces fasciatus,1077191,1077187,Amphibian and Reptile
Eumeces inexpectatus,1077192,1077187,Amphibian and Reptile
Eumeces laticeps,1077193,1077187,Amphibian and Reptile
Eumeces longirostris,1077194,1077187,Amphibian and Reptile
Eumeces obsoletus,1077195,1077187,Amphibian and Reptile
Eumeces septentrionalis,1077196,1077187,Amphibian and Reptile
Eumeces septentrionalis septentrionalis,1077197,1077196,""
Eumeces skiltonianus,1077198,1077187,Amphibian and Reptile
Eumeces skiltonianus skiltonianus,1077199,1077198,""
Eumeces gilberti,1168863,1077187,Amphibian and Reptile
Scelotes mira,1077201,1077200,Amphibian and Reptile
Scincus scincus,1077203,1077202,Amphibian and Reptile
Chalcides chalcides,1077205,1077204,""
Chalcides chalcides chalcides,1077206,1077205,""
Chalcides chalcides tridactylus,1171243,1077205,Amphibian and Reptile
Tiliqua scincoides,1077265,1077264,Amphibian and Reptile
Tiliqua rugosa,1077213,1077264,Amphibian and Reptile
Riopa afer,1077253,1077252,Amphibian and Reptile
Riopa fernandi,1077254,1077252,Amphibian and Reptile
Riopa sundevalli,1077255,1077252,Amphibian and Reptile
Sphenomorphus assatus,1077257,1077256,""
Sphenomorphus assatus taylori,1077258,1077257,Amphibian and Reptile
Scincella lateralis,1168862,1077256,Amphibian and Reptile
Sphenomorphus essingtoni,1077260,1077259,Amphibian and Reptile
Sphenomorphus labillardieri,1077261,1077259,Amphibian and Reptile
Sphenomorphus nigricaudis,1077262,1077259,Amphibian and Reptile
Egernia depressa,1077215,1077214,Amphibian and Reptile
Egernia napoleonis,1077216,1077214,Amphibian and Reptile
Egernia major,1077217,1077214,Amphibian and Reptile
Egernia bungana,1077218,1077214,Amphibian and Reptile
Egernia frerei,1077219,1077214,Amphibian and Reptile
Egernia pulchra,1077220,1077214,""
Egernia pulchra longicauda,1077221,1077220,Amphibian and Reptile
Emoia cyanura,1077223,1077222,Amphibian and Reptile
Emoia nigra,1077224,1077222,Amphibian and Reptile
Leiolopisma bicarinatum,1077226,1077225,Amphibian and Reptile
Leiolopisma reichenovei,1077228,1077225,Amphibian and Reptile
Leptosiaphos luberoensis,1077230,1077229,Amphibian and Reptile
Lygosoma novaeguineae,1077232,1077231,Amphibian and Reptile
Mabuya binotata,1077234,1077233,Amphibian and Reptile
Mabuya stangeri,1077235,1077233,Amphibian and Reptile
Mabuya comorensis,1077236,1077233,Amphibian and Reptile
Mabuya blandingi,1077237,1077233,Amphibian and Reptile
Mabuya capensis,1077238,1077233,Amphibian and Reptile
Mabuya homalocephala,1077239,1077233,Amphibian and Reptile
Mabuya homalocephala smithii,1077240,1077239,Amphibian and Reptile
Mabuya homalocephala homalocephala,1077241,1077239,Amphibian and Reptile
Mabuya homalocephala depressa,1077242,1077239,Amphibian and Reptile
Mabuya mabouya,1077243,1077233,Amphibian and Reptile
Mabuya mabouya pergravis,1077244,1077243,Amphibian and Reptile
Mabuya maculilabris,1077245,1077233,Amphibian and Reptile
Mabuya perroteti,1077246,1077233,Amphibian and Reptile
Mabuya polytropis,1077247,1077233,Amphibian and Reptile
Mabuya striata,1077248,1077233,Amphibian and Reptile
Mabuya striata striata,1077249,1077248,Amphibian and Reptile
Panaspis breviceps,1077251,1077250,Amphibian and Reptile
Ablepharus wahlbergi,1077209,1077208,Amphibian and Reptile
Ablepharus boutoni,1077210,1077208,Amphibian and Reptile
Ablepharus boutoni cognatus,1077211,1077210,Amphibian and Reptile
Platecarpus ictericus,1173334,1164740,Fossil Vertebrate
Tylosaurus proriger,1165017,1165016,Fossil Vertebrate
Tylosaurus kansasensis,1190876,1165016,Fossil Vertebrate
Mosasaurus princeps,1164568,1163574,Fossil Vertebrate
Mosasaurus conodon,1173217,1163574,Fossil Vertebrate
Plioplatecarpus nichollsae,1183120,1163781,Fossil Vertebrate
Plioplatecarpus primaevus,1173216,1163781,Fossil Vertebrate
Kourisodon puntledgensis,1175878,1175877,Fossil Vertebrate
Iguanavus teres,1171193,1171192,Fossil Vertebrate
Tianyusaurus zhengi,1195595,1195593,Fossil Vertebrate
Asperipes longidigitatus,1171220,1163917,Fossil Vertebrate
Arthropterygius chrisorum,1184437,1170036,Fossil Vertebrate
Ichthyosaurus communis,1172694,1169824,Fossil Vertebrate
Shastasaurus altispinus,1163493,1163492,Fossil Vertebrate
Shastasaurus osmonti,1170900,1163492,Fossil Vertebrate
Platypterygius americanus,1164743,1164742,Fossil Vertebrate
Stenopterygius cuneiceps,1169827,1169826,Fossil Vertebrate
Caretta caretta,1076765,1076764,Amphibian and Reptile
Caretta caretta caretta,1076766,1076765,Amphibian and Reptile
Chelonia mydas,1076768,1076767,Amphibian and Reptile
Chelonia mydas mydas,1076769,1076768,Amphibian and Reptile
Eretmochelys imbricata,1076771,1076770,Amphibian and Reptile
Eretmochelys imbricata imbricata,1076772,1076771,""
Lepidochelys olivacea,1076774,1076773,""
Lepidochelys kempi,1076775,1076773,Amphibian and Reptile
Dermochelys coriacea,1076778,1076777,Amphibian and Reptile
Dermochelys coriacea coriacea,1076779,1076778,Amphibian and Reptile
Dermochelys coriacea schlegelii,1076780,1076778,""
Archelon ischyros,1177796,1174999,Fossil Vertebrate
Kimurachelys slobodae,1196505,1196503,Fossil Vertebrate
Lissemys punctata,1076784,1076783,Amphibian and Reptile
Pelochelys bibroni,1076786,1076785,Amphibian and Reptile
Trionyx vagans,1167156,1076787,Fossil Vertebrate
Trionyx leucopotamicus,1169305,1076787,Fossil Vertebrate
Aspideretes superstes,1163466,1163465,Fossil Vertebrate
Aspideretoides splendidus,1163920,1182234,Fossil Vertebrate
Aspideretoides foveatus,1182236,1182234,Fossil Vertebrate
Palea steindachneri,1076792,1175275,Amphibian and Reptile
Apalone ferox,1076788,1175000,Amphibian and Reptile
Apalone mutica,1076789,1175000,Amphibian and Reptile
Apalone spinifera,1076790,1175000,Amphibian and Reptile
Apalone spinifera spinifera,1076791,1076790,Amphibian and Reptile
Apalone spinifera emoryi,1163850,1076790,Amphibian and Reptile
Pelodiscus sinensis,1178778,1178777,""
Pelodiscus sinensis tuberculatus,1178779,1178778,Amphibian and Reptile
Plastomenus coalescens,1168783,1186330,Fossil Vertebrate
Plastomenus costatus,1169316,1186330,Fossil Vertebrate
Anosteira ornata,1169302,1169301,Fossil Vertebrate
Chrysemys picta,1076685,1076684,"Amphibian and Reptile,Parasite"
Chrysemys picta picta,1076686,1076685,Amphibian and Reptile
Chrysemys picta marginata,1076687,1076685,"Amphibian and Reptile,Parasite"
Chrysemys picta belli,1076688,1076685,"Amphibian and Reptile,Parasite"
Chrysemys picta dorsalis,1170658,1076685,Amphibian and Reptile
Clemmys guttata,1076692,1076689,"Amphibian and Reptile,Parasite"
Clemmys marmorata,1076694,1076689,""
Clemmys backmani,1164092,1076689,Fossil Vertebrate
Deirochelys reticularia,1076697,1076696,Amphibian and Reptile
Deirochelys reticularia reticularia,1076698,1076697,Amphibian and Reptile
Emydoidea blandingii,1076700,1076699,"Amphibian and Reptile,Parasite"
Pseudemys nelsoni,1076716,1076715,Amphibian and Reptile
Pseudemys concinna,1076717,1076715,""
Pseudemys concinna mobilensis,1076718,1076717,Amphibian and Reptile
Pseudemys concinna concinna,1178780,1076717,Amphibian and Reptile
Pseudemys concinna suwanniensis,1177090,1076717,Amphibian and Reptile
Pseudemys floridana,1076724,1076715,""
Pseudemys floridana peninsularis,1076725,1076724,Amphibian and Reptile
Terrapene carolina,1076727,1076726,Amphibian and Reptile
Terrapene carolina carolina,1076728,1076727,Amphibian and Reptile
Terrapene carolina triunguis,1076729,1076727,Amphibian and Reptile
Terrapene carolina major,1076730,1076727,Amphibian and Reptile
Terrapene carolina bauri,1076731,1076727,Amphibian and Reptile
Terrapene ornata,1076732,1076726,Amphibian and Reptile
Emys orbicularis,1076702,1076701,Amphibian and Reptile
Graptemys pseudogeographica,1076704,1076703,Amphibian and Reptile
Graptemys pseudogeographica pseudogeographica,1076705,1076704,""
Graptemys pseudogeographica kohni,1076706,1076704,Amphibian and Reptile
Graptemys geographica,1076707,1076703,"Amphibian and Reptile,Parasite"
Graptemys barbouri,1164310,1076703,Amphibian and Reptile
Malaclemys terrapin,1076709,1076708,Amphibian and Reptile
Malaclemys terrapin centrata,1076710,1076709,Amphibian and Reptile
Malaclemys terrapin pileata,1076711,1076709,Amphibian and Reptile
Malaclemys terrapin pileatacentrata,1076712,1076709,""
Malaclemys terrapin terrapin,1076713,1076709,Amphibian and Reptile
Trachemys callirostris,1076720,1178781,Amphibian and Reptile
Trachemys scripta,1076721,1178781,Amphibian and Reptile
Trachemys scripta ornata,1076719,1076721,""
Trachemys scripta elegans,1076722,1076721,Amphibian and Reptile
Trachemys scripta scripta,1076723,1076721,Amphibian and Reptile
Trachemys dorbigni,1178782,1178781,Amphibian and Reptile
Glyptemys insculpta,1076693,1174970,Amphibian and Reptile
Glyptemys muhlenbergi,1076695,1174970,Amphibian and Reptile
Platysternon megacephalum,1076735,1076734,Amphibian and Reptile
Pyxis arachnoides,1076755,1076754,Amphibian and Reptile
Testudo graeca,1076758,1076756,"Amphibian and Reptile,Parasite"
Testudo graeca graeca,1076759,1076758,Amphibian and Reptile
Testudo horsfieldii,1076760,1076756,Amphibian and Reptile
Testudo marginata,1076761,1076756,Amphibian and Reptile
Testudo praeextans,1169168,1076756,Fossil Vertebrate
Testudo exornata,1169290,1076756,Fossil Vertebrate
Chersina angulata,1076738,1076737,Amphibian and Reptile
Geochelone pardalis,1076740,1076739,Amphibian and Reptile
Geochelone carbonaria,1076741,1076739,Amphibian and Reptile
Geochelone chilensis,1076742,1076739,Amphibian and Reptile
Geochelone denticulata,1076743,1076739,Amphibian and Reptile
Geochelone elegans,1076744,1076739,Amphibian and Reptile
Gopherus agassizii,1076746,1076745,Amphibian and Reptile
Gopherus berlandieri,1076747,1076745,Amphibian and Reptile
Gopherus polyphemus,1076748,1076745,Amphibian and Reptile
Kinixys belliana,1076750,1076749,Amphibian and Reptile
Kinixys homeana,1076751,1076749,Amphibian and Reptile
Malacochersus tornieri,1076753,1076752,Amphibian and Reptile
Stylemys nebrascensis,1169304,1169303,Fossil Vertebrate
Geoemyda spengleri,1076669,1076668,Amphibian and Reptile
Hardella thurji,1076671,1076670,Amphibian and Reptile
Heosemys spinosa,1076673,1076672,Amphibian and Reptile
Heosemys grandis,1076674,1076672,Amphibian and Reptile
Kachuga smithi,1076676,1076675,Amphibian and Reptile
Mauremys reevesii,1076667,1076677,Amphibian and Reptile
Mauremys leprosa,1076678,1076677,Amphibian and Reptile
Mauremys caspica,1168921,1076677,Amphibian and Reptile
Mauremys caspica caspica,1178783,1168921,Amphibian and Reptile
Notochelys platynota,1076680,1076679,Amphibian and Reptile
Siebenrockiella crassicollis,1076682,1076681,Amphibian and Reptile
Cuora flavomarginata,1076664,1076663,Amphibian and Reptile
Cuora amboinensis,1076665,1076663,"Parasite,Amphibian and Reptile"
Malayemys subtrijuga,1076714,1166926,Amphibian and Reptile
Hieremys annandalii,1178785,1178784,Amphibian and Reptile
Echmatemys testudinea,1194194,1194192,Fossil Vertebrate
Chelydra serpentina,1076657,1076656,"Amphibian and Reptile,Parasite"
Chelydra serpentina serpentina,1076658,1076657,"Amphibian and Reptile,Parasite"
Macroclemys temmincki,1076660,1076659,Amphibian and Reptile
Protochelydra zangerli,1196671,1195318,Fossil Vertebrate
Kinosternon baurii,1076644,1076643,Amphibian and Reptile
Kinosternon baurii baurii,1168774,1076644,Amphibian and Reptile
Kinosternon flavescens,1076645,1076643,Amphibian and Reptile
Kinosternon leucostomum,1076646,1076643,Amphibian and Reptile
Kinosternon sonoriense,1076647,1076643,Amphibian and Reptile
Kinosternon subrubrum,1076648,1076643,Amphibian and Reptile
Kinosternon subrubrum steindachneri,1076649,1076648,Amphibian and Reptile
Kinosternon subrubrum subrubrum,1076650,1076648,Amphibian and Reptile
Kinosternon subrubrum hippocrepis,1076651,1076648,Amphibian and Reptile
Sternotherus minor,1076653,1076652,Amphibian and Reptile
Sternotherus odoratus,1076654,1076652,"Amphibian and Reptile,Parasite"
Adocus variolosus,1171034,1167319,Fossil Vertebrate
Adocus lineolatus,1167320,1167319,Fossil Vertebrate
Arctosaurus osborni,1174506,1174505,Fossil Vertebrate
Boremys pulchra,1163959,1163958,Fossil Vertebrate
Baena hatcheri,1163604,1163602,Fossil Vertebrate
Thescelus insiliens,1163605,1169344,Fossil Vertebrate
Plesiobaena antiqua,1163603,1177072,Fossil Vertebrate
Neurankylus eximius,1167412,1167411,Fossil Vertebrate
Compsemys ogmius,1164118,1164117,Fossil Vertebrate
Chelus fimbriatus,1076802,1076801,Amphibian and Reptile
Phrynops gibba,1076804,1076803,Amphibian and Reptile
Platemys platycephala,1076806,1076805,Amphibian and Reptile
Pelomedusa subrufa,1076796,1076795,Amphibian and Reptile
Podocnemis unifilis,1076798,1076797,Amphibian and Reptile
Podocnemis expansa,1076799,1076797,Amphibian and Reptile
Basilemys variolosa,1167095,1167094,Fossil Vertebrate
Judithemys sukhanovi,1196763,1196761,Fossil Vertebrate
Aurorachelys gaffneyi,1193370,1193368,NU Fossil Vertebrate
Hylonomus lyelli,1169775,1169618,Fossil Vertebrate
Labidosaurus hamatus,1164416,1164415,Fossil Vertebrate
Captorhinus aguti,1169621,1169620,Fossil Vertebrate
Miodentosaurus brevis,1182216,1182214,Fossil Vertebrate
Champsosaurus annectens,1167109,1163472,Fossil Vertebrate
Champsosaurus laramiensis,1164055,1163472,Fossil Vertebrate
Champsosaurus natator,1164056,1163472,Fossil Vertebrate
Champsosaurus lindoei,1196487,1163472,Fossil Vertebrate
Dromopus woodworthi,1174543,1174542,Fossil Vertebrate
Borealonectes russelli,1183152,1183150,Fossil Vertebrate
Cimoliasaurus magnus,1174710,1168888,Fossil Vertebrate
Dolichorhynchops osborni,1173332,1170804,Fossil Vertebrate
Yunguisaurus liae,1182222,1182220,Fossil Vertebrate
Trichasaurus texensis,1169894,1169893,Fossil Vertebrate
Casea broilii,1169908,1169906,Fossil Vertebrate
Bathygnathus borealis,1163945,1163944,Fossil Vertebrate
Dimetrodon limbatus,1169605,1169584,Fossil Vertebrate
Cyonosaurus longiceps,1164155,1164154,Fossil Vertebrate
Thrinaxodon liorhinus,1164982,1164981,Fossil Vertebrate
Laoporus canadensis,1171226,1171225,Fossil Vertebrate
Phytosaurus cylindricodon,1164736,1164735,Fossil Vertebrate
